area,auv_count,method,regular_latency,priority_latency,regular_std,priority_std,transmitted_data,priority_objects,regular_objects,travelled_distance,w1,w2,w3,regular_latency_normalized,priority_latency_normalized,regular_std_normalized,priority_std_normalized,travelled_distance_normalized,priority_objects_normalized,regular_objects_normalized,transmitted_data_normalized,priority,regular,distance,utility
20000,5,owa,385.0,179.5625,271.0327825757785,224.80064316337413,900.0,16.0,14.0,1030.193955340364,0.8,0.2,0.0,0.8659470752089137,0.5075614685079152,0.8400317646525374,0.6808078051458788,0.33891908924812875,0.8421052631578947,0.7,0.7692307692307693,0.19667428777785184,0.10758020449872832,0.7125400989120564,0.9630044889392724
20000,5,owa,231.0,112.13333333333334,169.64747763131248,122.8715163242056,930.0,15.0,16.0,1218.7210788678221,1.0,0.0,0.0,0.3297353760445682,0.16235320534411143,0.4214369028463579,0.2601681870817045,0.5151502272640395,0.7894736842105263,0.8,0.7948717948717948,0.31256333745634357,0.25645273663531265,0.5974108404805741,1.038200546254574
20000,6,owa,284.84615384615387,183.27272727272728,163.1588419066147,163.99151862769668,720.0,11.0,13.0,920.1829015345508,0.4,0.4,0.2,0.5172219841439898,0.5265562325851987,0.39464692992100875,0.42986160642228705,0.23608310022024556,0.5789473684210527,0.65,0.6153846153846154,0.16071345985339544,0.18630140874429185,0.7897150457117508,1.0435792099372923
20000,6,owa,380.3333333333333,180.21428571428572,141.17896443875767,133.35099928755318,690.0,14.0,9.0,667.6278292637857,0.6,0.2,0.2,0.849698235840297,0.5108983303661647,0.3038974492520494,0.3034147628928361,0.0,0.7368421052631579,0.45,0.5897435897435898,0.2261900155861301,0.10792481825732932,1.0,1.2801524247147948
20000,6,owa,196.5,147.8,139.87239082208367,133.28815901396993,540.0,10.0,8.0,929.3242363503396,0.6,0.4,0.0,0.20961002785515317,0.34495116200741,0.29850292977202386,0.3031554345781649,0.24462822522628372,0.5263157894736842,0.4,0.46153846153846156,0.18074544116442615,0.1502543985568071,0.7829955821424976,1.0388682225853274
20000,6,owa,200.75,151.0,139.28465201060123,132.66415408005955,540.0,10.0,8.0,904.0817520775664,0.8,0.2,0.0,0.22440807799442894,0.3613337824183227,0.2960763015076479,0.3005803002155956,0.22103208878445424,0.5263157894736842,0.4,0.46153846153846156,0.17911040557824734,0.1490955906145455,0.8016909545892035,1.0553491554747236
20000,6,owa,290.53846153846155,145.6,174.66902768026515,133.0548758971275,690.0,10.0,13.0,940.4169729468606,1.0,0.0,0.0,0.5370419970002143,0.3336881104749074,0.4421696416781395,0.30219272525049395,0.25499747903729264,0.5263157894736842,0.65,0.5897435897435898,0.1821990919622886,0.1774813558579521,0.774918451499136,1.0458582213904006
30000,3,owa,188.82758620689654,125.32142857142857,147.239617379659,108.95464689202146,1710.0,28.0,29.0,2665.0122015057664,0.4,0.4,0.2,0.0,0.0,0.02780706503459836,0.0001512602216451289,0.9826265599563128,1.0,1.0,1.0,0.4999621849446609,0.4930486816512288,0.3743266152166241,1.1208131409868993
30000,3,owa,188.82758620689654,125.78571428571429,147.08065546434943,108.91021009268995,1710.0,28.0,29.0,2664.9430401970435,0.6,0.2,0.2,0.0,0.0015388038995658472,0.027236007381173648,0.0,0.9825829727833009,1.0,1.0,1.0,0.49961529910102026,0.49319141903333885,0.37434293141115027,1.1205539400288398
30000,3,owa,206.3793103448276,133.75,144.5978200273097,110.12606412652728,1710.0,28.0,29.0,2646.8018603465025,0.6,0.4,0.0,0.04325509458334044,0.02793520925365644,0.018316624548156416,0.00413869480730043,0.9711499510636794,1.0,1.0,1.0,0.49198221132151065,0.48461193135556063,0.37864736171178504,1.112935538711076
30000,3,owa,203.68965517241378,170.07142857142858,139.49913042439567,132.68255867167085,1710.0,28.0,29.0,2556.730725562782,0.8,0.2,0.0,0.03662661250573617,0.14831702201199795,0.0,0.08091966048806733,0.9143848867857614,1.0,1.0,1.0,0.4429404813639338,0.49084437038044776,0.40076306494617747,1.089125731500335
30000,3,owa,283.0344827586207,166.67857142857142,207.23631830742355,139.17163758824825,1710.0,28.0,29.0,2692.5792531728,1.0,0.0,0.0,0.23216683379506095,0.1370719165920938,0.2433402962385184,0.10300809912361712,1.0,1.0,1.0,1.0,0.440266632211736,0.3833136108158639,0.36787944117144233,0.9998028787911103
30000,4,owa,539.95,411.84,417.8631701255429,391.18630258910315,1350.0,25.0,20.0,1552.7568267925253,0.4,0.4,0.2,0.8653185920424223,0.9496219277188296,1.0,0.9608510279419457,0.28165562192313953,0.8928571428571429,0.6896551724137931,0.7894736842105263,0.11511404228931194,0.09247195193716669,0.7545334845861487,0.915883502844044
30000,4,owa,509.0,427.04,334.1887357633574,402.6873766749255,1320.0,25.0,19.0,1589.1904173973721,0.6,0.2,0.2,0.7890443088532726,1.0,0.6994064518821513,1.0,0.30461697483076694,0.8928571428571429,0.6551724137931034,0.7719298245614035,0.10643118037689067,0.12065286548030336,0.7374057652748052,0.9041633783918475
30000,4,owa,501.1578947368421,426.88,333.5434776187181,400.5967756568525,1320.0,25.0,19.0,1633.2638771114364,0.6,0.4,0.0,0.769717945116884,0.9994697045023034,0.6970884148780468,0.9928837184918259,0.3323931628362418,0.8928571428571429,0.6551724137931034,0.7719298245614035,0.10715009299949461,0.1227979938330519,0.7172052889498802,0.8857543788659008
30000,4,owa,579.5,386.04545454545456,376.3413204442002,342.26854915440265,1260.0,22.0,20.0,1605.323271633439,0.8,0.2,0.0,0.9627870217720141,0.8641298569708677,0.8508361578387758,0.7943379050746951,0.314784299911056,0.7857142857142857,0.6896551724137931,0.7368421052631579,0.12568897699421322,0.09669020800088207,0.729946306772639,0.9039803877672933
30000,4,owa,594.6,383.4347826086956,392.8996657779452,363.69478038684093,1290.0,23.0,20.0,1648.1327108884736,1.0,0.0,0.0,1.0,0.8554771846332057,0.9103206564526127,0.8672715216716151,0.3417638708562739,0.8214285714285714,0.6896551724137931,0.7543859649122807,0.12446076383261269,0.08892747058576532,0.710515958427494,0.8794404575529894
