area,auv_count,method,run_index,bagfile,w1,w2,w3,realization,transmitted_data,priority_objects,regular_objects,travelled_distance,regular_latency,regular_std,priority_latency,priority_std,regular_latency_normalized,priority_latency_normalized,regular_std_normalized,priority_std_normalized,travelled_distance_normalized,priority_objects_normalized,regular_objects_normalized,transmitted_data_normalized,priority,regular,distance,utility,utility_baseline,utility_a0.8_b0.4_g0.8,utility_a0.8_b0.4_g1.0,utility_a0.8_b0.4_g1.2,utility_a0.8_b0.5_g0.8,utility_a0.8_b0.5_g1.0,utility_a0.8_b0.5_g1.2,utility_a0.8_b0.6_g0.8,utility_a0.8_b0.6_g1.0,utility_a0.8_b0.6_g1.2,utility_a1.0_b0.4_g0.8,utility_a1.0_b0.4_g1.0,utility_a1.0_b0.4_g1.2,utility_a1.0_b0.5_g0.8,utility_a1.0_b0.5_g1.0,utility_a1.0_b0.5_g1.2,utility_a1.0_b0.6_g0.8,utility_a1.0_b0.6_g1.0,utility_a1.0_b0.6_g1.2,utility_a1.2_b0.4_g0.8,utility_a1.2_b0.4_g1.0,utility_a1.2_b0.4_g1.2,utility_a1.2_b0.5_g0.8,utility_a1.2_b0.5_g1.0,utility_a1.2_b0.5_g1.2,utility_a1.2_b0.6_g0.8,utility_a1.2_b0.6_g1.0,utility_a1.2_b0.6_g1.2
10000,5,owa,0,results_0.bag,4.0,4.0,2.0,0,540.0,10.0,8.0,435.2851974144189,179.25,107.32427498008082,54.4,18.142644668172156,0.25,0.028571428571428976,0.18968524651731236,0.4604977448149219,0.8635288442798221,1.0,1.0,1.0,0.3801128711216397,0.3918159712628246,0.4216714408917397,0.9976922976447917,0.9976922976447917,0.7981538381158335,0.8824881262941814,0.9668224144725293,0.8373354352421158,0.9216697234204638,1.0060040115988116,0.8765170323683984,0.9608513205467463,1.0451856087250941,0.8741764123401614,0.9585107005185093,1.0428449886968572,0.9133580094664437,0.9976922976447917,1.0820265858231397,0.9525396065927263,1.036873894771074,1.121208182949422,0.9501989865644893,1.034533274742837,1.118867562921185,0.9893805836907716,1.0737148718691196,1.1580491600474674,1.0285621808170542,1.1128964689954022,1.19723075717375
10000,5,owa,1,results_1.bag,6.0,2.0,2.0,0,540.0,10.0,8.0,445.4515509405071,183.375,108.114935534894,57.8,19.332183873875536,1.0,1.0,0.6549371682669496,1.0,1.0,1.0,1.0,1.0,0.11920292202211755,0.16044279312595358,0.36787944117144233,0.5673037597565367,0.5673037597565367,0.45384300780522935,0.5274188960395179,0.6009947842738063,0.4698872871178247,0.5434631753521132,0.6170390635864016,0.48593156643042007,0.5595074546647085,0.633083342898997,0.47768359220965284,0.5512594804439412,0.6248353686782298,0.49372787152224823,0.5673037597565367,0.6408796479908252,0.5097721508348436,0.583348039069132,0.6569239273034204,0.5015241766140763,0.5751000648483648,0.6486759530826532,0.5175684559266718,0.5911443441609602,0.6647202323952486,0.533612735239267,0.6071886234735555,0.680764511707844
10000,5,owa,2,results_2.bag,6.0,4.0,0.0,0,540.0,10.0,8.0,374.5721142219704,177.875,107.18800239365811,54.3,17.1273011430419,0.0,0.0,0.10949775982785996,0.0,0.04852820424238272,1.0,1.0,1.0,0.5,0.4726528783685702,0.9526304707062355,1.6889569098905206,1.6889569098905206,1.3511655279124164,1.5416916220536636,1.7322177161949108,1.3984308157492735,1.5889569098905207,1.7794830040317677,1.4456961035861307,1.6362221977273776,1.8267482918686246,1.4511655279124165,1.6416916220536635,1.8322177161949107,1.4984308157492734,1.6889569098905206,1.8794830040317678,1.5456961035861305,1.7362221977273777,1.9267482918686247,1.5511655279124166,1.7416916220536636,1.9322177161949106,1.5984308157492735,1.7889569098905205,1.9794830040317677,1.6456961035861304,1.8362221977273776,2.026748291868625
10000,5,owa,3,results_3.bag,8.0,2.0,0.0,0,540.0,10.0,8.0,423.3373761992413,180.375,107.00191920842221,55.6,18.57836256389555,0.45454545454545453,0.37142857142857266,0.0,0.6581127424881332,0.7031436122111961,1.0,1.0,1.0,0.2631730396943056,0.38828058859283865,0.49502668329927857,0.9523400172900035,0.9523400172900035,0.7618720138320029,0.8608773504918585,0.9598826871517142,0.8007000726912867,0.8997054093511424,0.9987107460109981,0.8395281315505706,0.9385334682104263,1.037538804870282,0.814506621770864,0.9135119584307196,1.0125172950905754,0.8533346806301478,0.9523400172900035,1.0513453539498592,0.8921627394894317,0.9911680761492874,1.090173412809143,0.8671412297097251,0.9661465663695807,1.0651519030294363,0.9059692885690089,1.0049746252288645,1.1039799618887203,0.9447973474282928,1.0438026840881485,1.1428080207480042
10000,5,owa,4,results_4.bag,10.0,0.0,0.0,0,540.0,10.0,8.0,370.95702883846377,182.625,108.70134379508444,57.4,18.727282534076082,0.8636363636363636,0.8857142857142861,1.0,0.7256537359831606,0.0,1.0,1.0,1.0,0.1663987683764708,0.1342797669093211,1.0,1.2335386518311313,1.2335386518311313,0.9868309214649051,1.186830921464905,1.386830921464905,1.0002588981558374,1.200258898155837,1.4002588981558373,1.0136868748467693,1.2136868748467693,1.4136868748467692,1.0201106751401994,1.2201106751401993,1.4201106751401993,1.0335386518311314,1.2335386518311313,1.4335386518311313,1.0469666285220636,1.2469666285220635,1.4469666285220635,1.0533904288154934,1.2533904288154933,1.4533904288154933,1.0668184055064256,1.2668184055064255,1.4668184055064255,1.0802463821973576,1.2802463821973578,1.4802463821973575
10000,6,owa,0,results_0.bag,4.0,4.0,2.0,0,420.0,9.0,5.0,327.23092820287985,65.0,50.665570163573605,83.88888888888889,67.23363080416757,0.0,0.09741248097412446,0.0,0.44407411710501,0.4875779487487171,1.0,0.8333333333333334,1.0,0.36784182947711985,0.4166666666666667,0.6141120050956453,1.1902871679060985,1.1902871679060985,0.9522297343248789,1.075052135344008,1.197874536363137,0.9938964009915454,1.1167188020106744,1.2395412030298036,1.0355630676582122,1.1583854686773414,1.2812078696964702,1.0257981002203027,1.148620501239432,1.2714429022585607,1.0674647668869695,1.1902871679060985,1.3131095689252277,1.1091314335536362,1.2319538345727652,1.3547762355918942,1.0993664661157267,1.222188867134856,1.3450112681539848,1.1410331327823935,1.2638555338015225,1.3866779348206515,1.18269979944906,1.305522200468189,1.4283446014873182
10000,6,owa,1,results_1.bag,6.0,2.0,2.0,0,420.0,8.0,6.0,324.14598557812633,96.0,68.18504234801061,85.75,117.25277943705338,0.49679487179487175,0.3013698630136986,0.21648289686633135,0.9934898797013424,0.302765105125736,0.8888888888888888,1.0,1.0,0.19113900876257328,0.3288749780875296,0.7387726098902764,1.0943491076966145,1.0943491076966145,0.8754792861572915,1.023233808135347,1.170988330113402,0.9083667839660445,1.0561213059441,1.203875827922155,0.9412542817747975,1.0890088037528527,1.236763325730908,0.9137070879098063,1.0614616098878615,1.209216131865917,0.9465945857185591,1.0943491076966145,1.2421036296746697,0.9794820835273121,1.1272366055053675,1.2749911274834227,0.9519348896623209,1.0996894116403761,1.2474439336184315,0.9848223874710738,1.1325769094491291,1.2803314314271843,1.0177098852798268,1.1654644072578821,1.3132189292359373
10000,6,owa,2,results_2.bag,6.0,4.0,0.0,0,420.0,8.0,6.0,335.78440639616787,90.16666666666667,52.65896568170198,92.125,115.8933469062951,0.4033119658119659,1.0,0.024631794372671587,0.9785577250965802,1.0,0.8888888888888888,1.0,1.0,0.10797570597290225,0.3946174493936338,0.36787944117144233,0.6731638718411614,0.6731638718411614,0.5385310974729292,0.6121069857072177,0.6856828739415062,0.5779928424122927,0.651568730646581,0.7251446188808695,0.6174545873516559,0.6910304755859444,0.7646063638202328,0.5601262386675097,0.6337021269017982,0.7072780151360866,0.599587983606873,0.6731638718411614,0.74673976007545,0.6390497285462364,0.7126256167805248,0.7862015050148132,0.5817213798620902,0.6552972680963786,0.728873156330667,0.6211831248014534,0.694759013035742,0.7683349012700305,0.6606448697408168,0.7342207579751052,0.8077966462093937
10000,6,owa,3,results_3.bag,8.0,2.0,0.0,0,420.0,8.0,6.0,328.32661691045803,96.33333333333333,67.90189000805992,86.125,117.84546478939514,0.502136752136752,0.3424657534246575,0.2129840677828012,1.0,0.5532185036648043,0.8888888888888888,1.0,1.0,0.18409320777751575,0.3284683151412785,0.5750958803420491,0.9234232456902041,0.9234232456902041,0.7387385965521633,0.8537577726205731,0.9687769486889829,0.771585428066291,0.8866046041347009,1.0016237802031107,0.804432259580419,0.9194514356488288,1.0344706117172386,0.7755572381076665,0.8905764141760762,1.0055955902444862,0.8084040696217942,0.9234232456902041,1.038442421758614,0.8412509011359222,0.9562700772043319,1.0712892532727416,0.8123758796631696,0.9273950557315793,1.0424142317999892,0.8452227111772974,0.9602418872457072,1.075261063314117,0.8780695426914253,0.9930887187598351,1.1081078948282448
10000,6,owa,4,results_4.bag,10.0,0.0,0.0,0,420.0,9.0,5.0,319.09215403817257,127.4,131.59331290001023,83.0,26.80485030736042,1.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,1.0,0.5,0.09933576835176464,1.0,1.5496678841758822,1.5496678841758822,1.2397343073407059,1.4397343073407058,1.6397343073407058,1.2496678841758824,1.4496678841758823,1.6496678841758823,1.2596014610110589,1.4596014610110588,1.6596014610110588,1.3397343073407058,1.539734307340706,1.7397343073407057,1.3496678841758825,1.5496678841758822,1.7496678841758824,1.3596014610110587,1.559601461011059,1.7596014610110586,1.4397343073407058,1.6397343073407058,1.8397343073407058,1.4496678841758823,1.6496678841758823,1.8496678841758822,1.4596014610110588,1.6596014610110588,1.8596014610110587
