area,auv_count,method,w1,w2,w3,regular_latency,priority_latency,transmitted_data,priority_objects,regular_objects,priority_std,regular_std,travelled_distance,regular_latency_normalized,priority_latency_normalized,priority_std_normalized,regular_std_normalized,travelled_distance_normalized,priority_objects_normalized,regular_objects_normalized,transmitted_data_normalized,priority,regular,distance,utility
10000,6,owa,6.0,2.0,2.0,71.66666666666667,144.0,420.0,8.0,6.0,51.58072729781375,35.3817278643464,444.08356157970746,0.0,1.0,0.3727822434719462,0.009636546182058869,0.35988580728726804,1.0,0.8571428571428571,1.0,0.20217070504355683,0.42650647036938905,0.6977560001723283,1.326433175585274
10000,6,owa,6.0,4.0,0.0,73.16666666666667,135.28571428571428,390.0,7.0,6.0,45.24641527500378,35.74026674028423,449.5632092188532,0.017756482525366407,0.20779220779220706,0.0,0.012940803645103152,0.43961697587873755,0.875,0.8571428571428571,0.9285714285714286,0.3922083029624574,0.4219939551785571,0.6442831498158994,1.4584854079569138
10000,6,owa,8.0,2.0,0.0,156.14285714285714,133.0,390.0,6.0,7.0,50.0,142.84423751232038,419.34985393310046,1.0,0.0,0.27975445035496743,1.0,0.0,0.75,1.0,0.9285714285714286,0.322885482641545,0.11920292202211755,1.0,1.4420884046636626
10000,6,owa,10.0,0.0,0.0,78.83333333333333,140.71428571428572,390.0,7.0,6.0,45.36046107097489,34.33608403220534,488.07639759161174,0.08483652762119494,0.7012987012987021,0.006711738785137476,0.0,1.0,0.875,0.8571428571428571,0.9285714285714286,0.2887837830067599,0.4104030681777983,0.36787944117144233,1.0670662923560006
20000,3,owa,4.0,4.0,2.0,152.65,80.63157894736842,1170.0,19.0,20.0,60.56512612819341,86.66588899786048,1706.67423761965,0.7712264150943398,0.010050251256281693,0.022141290160963445,0.8726651272390178,0.07404669704556047,1.0,1.0,1.0,0.49195280957251386,0.16193623506829619,0.9286283286294107,1.5825173732702207
20000,3,owa,6.0,2.0,2.0,156.95,80.42105263157895,1170.0,19.0,20.0,61.72818174102191,87.1329746029475,1737.399752943001,0.9740566037735844,0.0,0.05706334869203539,0.8940147936243041,1.0,1.0,1.0,1.0,0.48573803263244564,0.13376503567910716,0.36787944117144233,0.9873825094829951
20000,3,owa,6.0,4.0,0.0,157.5,82.3157894736842,1170.0,19.0,20.0,62.0627394314092,86.87225951754802,1728.0673427599586,1.0,0.09045226130653253,0.06710882125315513,0.8820979628886334,0.7187557005123222,1.0,1.0,1.0,0.46069101780981536,0.13214808299778782,0.48735829851371454,1.0801973993213176
20000,3,owa,8.0,2.0,0.0,136.3,101.36842105263158,1170.0,19.0,20.0,93.1320511283222,67.57381928403618,1704.217177509321,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.11920292202211755,0.5,1.0,1.6192029220221176
20000,3,owa,10.0,0.0,0.0,151.65,87.36842105263158,1170.0,19.0,20.0,59.827725388369885,89.4517070532298,1713.210686983505,0.724056603773585,0.33165829145728637,0.0,1.0,0.27103108654597424,1.0,1.0,1.0,0.4178371900920491,0.15134938506213205,0.7625927896607715,1.3317793648149525
20000,4,owa,4.0,4.0,2.0,218.61111111111111,275.75,1020.0,16.0,18.0,302.1470944203612,112.4079434543395,1342.321893680399,0.10517376721615643,1.0,1.0,0.061750905921394816,1.0,0.9411764705882353,1.0,1.0,0.11219098543258123,0.45836546171514564,0.36787944117144233,0.9384358883191692
20000,4,owa,6.0,2.0,2.0,194.52941176470588,236.5,930.0,14.0,17.0,299.1708413393463,106.27094949177011,1329.0994392981054,0.0,0.6427519743006291,0.9823150741281301,0.02688514737195369,0.7469689024287086,0.8235294117647058,0.9444444444444444,0.9117647058823529,0.13547655655382834,0.46587472253620027,0.4738005139921374,1.0751517930821661
20000,4,owa,6.0,4.0,0.0,404.0,165.88235294117646,990.0,17.0,16.0,133.85387664956755,270.0259246813165,1300.314405663354,0.9148362235067438,0.0,0.0,0.9572170755197302,0.19612497862730088,1.0,0.8888888888888888,0.9705882352941176,0.5,0.11849272662094276,0.8219095071369792,1.440402233757922
20000,4,owa,8.0,2.0,0.0,423.5,174.94117647058823,990.0,17.0,16.0,141.3817839169156,277.5564807386057,1323.0851509895729,1.0,0.08245214830678627,0.04473090102537969,1.0,0.6318766564795721,1.0,0.8888888888888888,0.9705882352941176,0.4682470278899368,0.10595815290854893,0.5315932464176031,1.1057984272160888
20000,4,owa,10.0,0.0,0.0,205.88888888888889,275.0,1020.0,16.0,18.0,298.65699389098523,101.53868511638015,1290.0656512295352,0.04961107542995787,0.9931736046044706,0.9792617873993632,0.0,0.0,0.9411764705882353,1.0,1.0,0.11494356913866825,0.4875997743852263,1.0,1.6025433435238945
20000,5,owa,4.0,4.0,2.0,340.3076923076923,168.0,900.0,17.0,13.0,168.69054508181543,309.77771186647817,1132.4024309872295,0.7097902097902099,0.4956066238594119,0.35509106958017794,1.0,0.5421420203866809,1.0,0.8125,0.967741935483871,0.2992865208882228,0.12446762940512551,0.5815013296807828,1.0052554799741311
20000,5,owa,6.0,2.0,2.0,385.0,179.5625,900.0,16.0,14.0,224.80064316337413,271.0327825757785,1030.193955340364,1.0,0.5981803396417709,0.7899364882255976,0.7235077105082252,0.0,0.9411764705882353,0.875,0.967741935483871,0.18796100210860095,0.13249241242534135,1.0,1.3204534145339424
20000,5,owa,6.0,4.0,0.0,347.54545454545456,215.05882352941177,840.0,17.0,11.0,251.90610120346318,266.24213176594105,1181.2637869994824,0.756788665879575,0.913076754865515,1.0,0.6893205785449843,0.8013161651889082,1.0,0.6875,0.9032258064516129,0.12863558916319792,0.13103824209416925,0.44873796198981125,0.7084117932471785
20000,5,owa,8.0,2.0,0.0,231.0,112.13333333333334,930.0,15.0,16.0,122.8715163242056,169.64747763131248,1218.7210788678221,0.0,0.0,0.0,0.0,1.0,0.8823529411764706,1.0,1.0,0.4411764705882353,0.5,0.36787944117144233,1.3090559117596776
20000,5,owa,10.0,0.0,0.0,342.8181818181818,224.85714285714286,750.0,14.0,11.0,180.34576071145506,285.5488813432188,1095.5048451739367,0.7260920897284533,1.0,0.4454173618726346,0.8270977661922787,0.3464270212771821,0.8235294117647058,0.6875,0.8064516129032258,0.15705351576984442,0.12005539649325818,0.7072104287179046,0.9843193409810072
20000,6,owa,4.0,4.0,2.0,380.3333333333333,180.21428571428572,690.0,14.0,9.0,133.35099928755318,141.17896443875767,667.6278292637857,1.0,0.918815499172642,0.021924768246917158,0.05353527912548392,0.0,1.0,0.6923076923076923,0.9583333333333334,0.28075083627002845,0.17899394418217957,1.0,1.459744780452208
20000,6,owa,6.0,2.0,2.0,200.75,151.0,540.0,10.0,8.0,132.66415408005955,139.28465201060123,904.0817520775664,0.023118766999093383,0.14333976833976844,0.0,0.0,0.866801074343676,0.7142857142857143,0.6153846153846154,0.75,0.3315902059779984,0.30413573271549593,0.4202938899867039,1.0560198286801983
20000,6,owa,6.0,4.0,0.0,284.84615384615387,183.27272727272728,720.0,11.0,13.0,163.99151862769668,163.1588419066147,920.1829015345508,0.4805774461259504,1.0,1.0,0.6747099374846827,0.9258252321220756,0.7857142857142857,1.0,1.0,0.0936594387316638,0.23952464642372873,0.39620432359397184,0.7293884087493644
20000,6,owa,8.0,2.0,0.0,290.53846153846155,145.6,690.0,10.0,13.0,133.0548758971275,174.66902768026515,940.4169729468606,0.5115419485319759,0.0,0.012472221098388298,1.0,1.0,0.7142857142857143,1.0,0.9583333333333334,0.3549157036744303,0.18071038887719618,0.36787944117144233,0.9035055337230689
20000,6,owa,10.0,0.0,0.0,196.5,147.8,540.0,10.0,8.0,133.28815901396993,139.87239082208367,929.3242363503396,0.0,0.05839768339768383,0.01991884548607682,0.01661012241587534,0.959335857553743,0.7142857142857143,0.6153846153846154,0.75,0.3431649064243416,0.30513696299425863,0.38314726585594583,1.031449135274546
30000,3,owa,4.0,4.0,2.0,188.82758620689654,125.78571428571429,1710.0,28.0,29.0,108.91021009268995,147.08065546434943,2664.9430401970435,0.0,0.0103750997605748,0.0,0.11192559474193017,0.7965659734267276,1.0,1.0,1.0,0.4974062483263496,0.4720477758055447,0.45087462411996476,1.4203286482518591
30000,3,owa,6.0,2.0,2.0,203.68965517241378,170.07142857142858,1710.0,28.0,29.0,132.68255867167085,139.49913042439567,2556.730725562782,0.15775988286969247,1.0,0.785566000892395,0.0,0.0,1.0,1.0,1.0,0.1436172055282616,0.4606416253039213,1.0,1.6042588308321828
30000,3,owa,6.0,4.0,0.0,188.82758620689654,125.32142857142857,1710.0,28.0,29.0,108.95464689202146,147.239617379659,2665.0122015057664,0.0,0.0,0.0014684303752038545,0.11427233986492029,0.7970750794872763,1.0,1.0,1.0,0.49963289247216486,0.4714629617300338,0.4506451395372303,1.421740993739429
30000,3,owa,8.0,2.0,0.0,283.0344827586207,166.67857142857142,1710.0,28.0,29.0,139.17163758824825,207.23631830742355,2692.5792531728,1.0,0.924181963288108,1.0,1.0,1.0,1.0,1.0,1.0,0.12739594841017385,0.11920292202211755,0.36787944117144233,0.6144783116037338
30000,3,owa,10.0,0.0,0.0,206.3793103448276,133.75,1710.0,28.0,29.0,110.12606412652728,144.5978200273097,2646.8018603465025,0.1863103953147878,0.1883479648842777,0.04017834366920701,0.07527164563900565,0.6630262128588462,1.0,1.0,1.0,0.443115769120806,0.43497484733361813,0.515289596604648,1.3933802130590722
30000,4,owa,4.0,4.0,2.0,509.0,427.04,1320.0,25.0,19.0,402.6873766749255,334.1887357633574,1589.1904173973721,0.08392474935225885,1.0,1.0,0.007652520134452085,0.3820000301983524,1.0,0.95,0.9777777777777777,0.11920292202211755,0.45326558582511145,0.6824950325951643,1.2549635404423933
30000,4,owa,6.0,2.0,2.0,579.5,386.04545454545456,1260.0,22.0,20.0,342.26854915440265,376.3413204442002,1605.323271633439,0.8384026134955501,0.05987063229914191,0.0,0.5075664006011178,0.5511502759757558,0.88,1.0,0.9333333333333333,0.4268323939247872,0.20653017004895008,0.576286540419273,1.2096491043930102
30000,4,owa,6.0,4.0,0.0,539.95,411.84,1350.0,25.0,20.0,391.18630258910315,417.8631701255429,1552.7568267925253,0.4151458826180021,0.6514178598492395,0.8096442026797742,1.0,0.0,1.0,1.0,1.0,0.1883049392627375,0.19542368410651742,1.0,1.383728623369255
30000,4,owa,8.0,2.0,0.0,594.6,383.4347826086956,1290.0,23.0,20.0,363.69478038684093,392.8996657779452,1648.1327108884736,1.0,0.0,0.35462838508675637,0.7039421799886522,1.0,0.92,1.0,0.9555555555555556,0.3792796614129135,0.15395109476962066,0.36787944117144233,0.9011101973539766
30000,4,owa,10.0,0.0,0.0,501.1578947368421,426.88,1320.0,25.0,19.0,400.5967756568525,333.5434776187181,1633.2638771114364,0.0,0.996330714314202,0.9653981862298994,0.0,0.8441027947685478,1.0,0.95,0.9777777777777777,0.12328006264427582,0.475,0.42994293226339836,1.0282229949076742
30000,5,owa,4.0,4.0,2.0,404.0,288.42105263157896,930.0,19.0,12.0,166.89694617719897,246.90410357796074,1507.804319894461,0.018957345971563875,0.0742501614133943,0.06376235134356466,0.01853592414621456,1.0,0.8260869565217391,0.6666666666666666,0.7560975609756098,0.3845860499004817,0.3270851869050972,0.36787944117144233,1.0795506779770212
30000,5,owa,6.0,2.0,2.0,400.6666666666667,279.7368421052632,930.0,19.0,12.0,161.12860360775426,244.14464167907937,1480.966423184413,0.0,0.0,0.0,0.0,0.8711547635194079,0.8260869565217391,0.6666666666666666,0.7560975609756098,0.41304347826086957,0.3333333333333333,0.4184680385061804,1.1648448501003834
30000,5,owa,6.0,4.0,0.0,571.1111111111111,348.69565217391306,1230.0,23.0,18.0,250.1458546860227,367.886633575343,1328.8948232257924,0.9693522906793047,0.5895991078241475,0.9839826900983196,0.8312026980406755,0.14107887604068856,1.0,1.0,1.0,0.17170637745168865,0.1417835199172946,0.8684208114009324,1.1819107087699157
30000,5,owa,8.0,2.0,0.0,573.0588235294117,396.69565217391306,1200.0,23.0,17.0,250.92473242762165,393.01565976883086,1432.083129770595,0.9804293281293557,1.0,0.9925922821285474,1.0,0.6364724570816056,1.0,0.9444444444444444,0.975609756097561,0.11998288145313035,0.11453568544397706,0.5291557552576143,0.7636743221547218
30000,5,owa,10.0,0.0,0.0,576.5,354.4347826086956,1230.0,23.0,18.0,251.59488108807642,371.8251091100571,1299.5087131407681,1.0,0.6386687797147381,1.0,0.8576583210709395,0.0,1.0,1.0,1.0,0.1626462833476955,0.13497622724343,1.0,1.2976225105911254
30000,6,owa,4.0,4.0,2.0,377.6923076923077,189.7058823529412,900.0,17.0,13.0,147.7171133898686,293.380976608739,1193.2661259996696,0.5002105150003132,0.0,0.0,0.8233228434450985,0.44575540474456155,1.0,0.9285714285714286,0.967741935483871,0.5,0.19521453284421292,0.6403403771265492,1.3355549099707622
30000,6,owa,6.0,2.0,2.0,321.90909090909093,264.2352941176471,840.0,17.0,11.0,265.7521235596634,205.90602446040987,1301.9654268433185,0.0,0.6457696228338431,0.8003651862301833,0.0,1.0,1.0,0.7857142857142857,0.9032258064516129,0.1905971355249636,0.39285714285714285,0.36787944117144233,0.9513337195535487
30000,6,owa,6.0,4.0,0.0,344.9166666666667,241.11764705882354,870.0,17.0,12.0,225.70857381614383,284.769271303608,1170.6831894781924,0.20630992585691546,0.44546381243628946,0.5288401268288573,0.7422686270711473,0.3306077412832402,1.0,0.8571428571428571,0.9354838709677419,0.27402346752512846,0.23928923682353337,0.7184869465397755,1.2317996508884375
30000,6,owa,8.0,2.0,0.0,433.42857142857144,242.41176470588235,930.0,17.0,14.0,212.55530422208048,312.1522592694677,1155.7912239223247,1.0,0.456676860346585,0.4396511730341781,1.0,0.2546754090786206,1.0,1.0,1.0,0.28980567175299704,0.11920292202211755,0.7751680696478802,1.1841766634229947
30000,6,owa,10.0,0.0,0.0,323.5,305.11764705882354,870.0,17.0,12.0,295.1935556446273,258.0442174934718,1105.8438917410197,0.014265750553161526,1.0,1.0,0.49072979505356545,0.0,1.0,0.8571428571428571,0.9354838709677419,0.11920292202211755,0.32260064332632526,1.0,1.441803565348443
40000,3,owa,4.0,4.0,2.0,405.0,235.69444444444446,2130.0,36.0,35.0,203.46889119110978,299.70799514350824,3054.125126706264,0.3092874476064418,0.4236600648987357,0.8404780323703102,0.22511595444748736,0.0,0.9,0.875,0.8875,0.1982361279523271,0.3233041448973552,1.0,1.5215402728496823
40000,3,owa,6.0,2.0,2.0,369.95,193.625,2400.0,40.0,40.0,169.95771532943127,279.43963615852755,3733.6125245510434,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.36787944117144233,1.3678794411714423
40000,3,owa,6.0,4.0,0.0,420.975,226.025,2400.0,40.0,40.0,182.00091398756132,343.664004627955,3196.6374067126044,0.45025369512464186,0.32628398791540786,0.3020497983541337,0.7133251398150156,0.20973498619454253,1.0,1.0,1.0,0.34788844264252267,0.23801760051692977,0.810799090452975,1.3967051336124277
40000,3,owa,8.0,2.0,0.0,421.7,234.225,2400.0,40.0,40.0,184.39401618579765,369.4748317301887,3503.0898554357022,0.456651224354732,0.40886203423967765,0.36207006846154,1.0,0.6607403318346734,1.0,1.0,1.0,0.31627750823135264,0.1889800461354733,0.516468834600875,1.0217263889677008
40000,3,owa,10.0,0.0,0.0,483.275,292.925,2400.0,40.0,40.0,209.8292819510722,361.2408094829506,3505.8067313053866,1.0,1.0,1.0,0.908546627849723,0.664738751640989,1.0,1.0,1.0,0.11920292202211755,0.12914421900142198,0.514407898373122,0.7627550393966614
40000,4,owa,4.0,4.0,2.0,555.0434782608696,489.2903225806452,1620.0,31.0,23.0,491.2946972743472,407.1904265552677,2407.607272499602,1.0,0.0,0.1871421568657625,0.9665484184056676,0.8977086247990412,0.9393939393939394,1.0,0.9642857142857143,0.42587473897755,0.12276010413432344,0.4075023315188076,0.956137174630681
40000,4,owa,6.0,2.0,2.0,437.36842105263156,598.0666666666667,1470.0,30.0,19.0,671.2618037661628,297.7967633818436,2328.7577762160217,0.0,0.9633337273754171,0.9176976248777206,0.0,0.5926903047772499,0.9090909090909091,0.8260869565217391,0.875,0.12024586836837024,0.41304347826086957,0.5528379796328076,1.0861273262620474
40000,4,owa,6.0,4.0,0.0,442.2105263157895,602.2068965517242,1440.0,29.0,19.0,691.5364043361474,305.22297477006117,2317.1124771309387,0.041148102053516045,1.0,1.0,0.06561433874509463,0.54764208341248,0.8787878787878788,0.8260869565217391,0.8571428571428571,0.1047540829891336,0.39101563252334537,0.5783118150241842,1.074081530536663
40000,4,owa,8.0,2.0,0.0,547.2608695652174,511.0,1680.0,33.0,23.0,445.19356745128295,410.9764666334098,2434.05035109296,0.9338635656502795,0.1922629836866575,0.0,1.0,1.0,1.0,1.0,1.0,0.45208177154790413,0.1263235581864969,0.36787944117144233,0.9462847709058434
40000,4,owa,10.0,0.0,0.0,449.6818181818182,567.3636363636364,1650.0,33.0,22.0,475.0946496608477,344.8037932566228,2175.542939872719,0.10463897295921266,0.6914247487086164,0.12137995400101659,0.4153309164479425,0.0,1.0,0.9565217391304348,0.9821428571428571,0.3072931527978282,0.3566480017697171,1.0,1.6639411545675453
40000,5,owa,4.0,4.0,2.0,581.0434782608696,469.6,1590.0,30.0,23.0,464.768210676217,440.93129523160917,1882.1367680538563,0.4075725938897373,1.0,0.8319496487406117,0.3629323179624467,0.5523401587261182,0.967741935483871,0.92,0.9814814814814815,0.13355436610265733,0.2910603023077657,0.5756012348030837,1.0002159032135067
40000,5,owa,6.0,2.0,2.0,504.95652173913044,308.74074074074076,1500.0,27.0,23.0,284.9525726519567,398.84987814520224,1870.7925626533888,0.016276071994087985,0.005856593956500257,0.0,0.06479745257049216,0.4881515062475906,0.8709677419354839,0.92,0.9259259259259259,0.43420864850928653,0.4413632963565979,0.6137598775423272,1.4893318224082117
40000,5,owa,6.0,4.0,0.0,536.7727272727273,465.16129032258067,1590.0,31.0,22.0,501.0902178765944,481.0591421731826,1886.8520242318198,0.17989899942260876,0.9725678585275848,1.0,0.6472266947851173,0.5790203826351509,1.0,0.88,0.9814814814814815,0.12211334086603186,0.26774278942805985,0.560447121468872,0.9503032517629637
40000,5,owa,8.0,2.0,0.0,501.7916666666667,406.0689655172414,1590.0,29.0,24.0,422.338044278893,389.7037870827876,1961.2527019901604,0.0,0.6073651010144062,0.6356387915864812,0.0,1.0,0.9354838709677419,0.96,0.9814814814814815,0.20946751226533264,0.48,0.36787944117144233,1.057346953436775
40000,5,owa,10.0,0.0,0.0,696.24,307.7931034482759,1620.0,29.0,25.0,352.7228150211625,530.8527165482594,1784.520445392901,1.0,0.0,0.3135513126312186,1.0,0.0,0.9354838709677419,1.0,1.0,0.39500632570257327,0.11920292202211755,1.0,1.5142092477246907
40000,6,owa,4.0,4.0,2.0,346.3809523809524,237.1818181818182,1290.0,22.0,21.0,212.94882827384487,303.31476656939674,1773.1024351102421,0.20229805561231728,0.18710574147332404,0.0,1.0,1.0,0.9565217391304348,0.9545454545454546,0.9555555555555556,0.4336482682842331,0.22056362759326023,0.36787944117144233,1.0220913370489355
40000,6,owa,6.0,2.0,2.0,345.75,306.3,1200.0,20.0,20.0,316.4239494562219,207.26435573415594,1754.933985242178,0.1977160911048586,1.0,1.0,0.14119067450115952,0.9040233020270355,0.8695652173913043,0.9090909090909091,0.8888888888888888,0.10365471480184135,0.3782500556248542,0.40493719335913936,0.8868419637858349
40000,6,owa,6.0,4.0,0.0,456.22727272727275,221.27272727272728,1320.0,22.0,22.0,219.62070806564535,272.3763033917427,1741.1956965442048,1.0,0.0,0.06447810561189053,0.7233719204059542,0.8314493843507405,0.9565217391304348,1.0,0.9777777777777777,0.46284753175072796,0.15143734867068287,0.4354177410962308,1.0497026215176417
40000,6,owa,8.0,2.0,0.0,381.22727272727275,250.7391304347826,1350.0,23.0,22.0,215.94258862259588,250.57361465971704,1585.9070015782509,0.4553513887360695,0.3465523733375478,0.028932175333957283,0.5284289499263093,0.011120942266028649,1.0,1.0,1.0,0.4072164289998054,0.2721423261735891,0.9889406668172311,1.6682994219906258
40000,6,owa,10.0,0.0,0.0,318.5238095238095,292.4347826086956,1320.0,23.0,21.0,287.7541289628662,191.47339738136446,1583.8018001458897,0.0,0.8369321166424161,0.7229303028036609,0.0,0.0,1.0,0.9545454545454546,0.9777777777777777,0.17366638981912388,0.4772727272727273,1.0,1.650939117091851
50000,3,owa,4.0,4.0,2.0,417.48979591836735,197.24,2970.0,50.0,49.0,226.33960036608167,348.52965694285973,4100.442108742728,0.807935741864313,0.0,0.8031165021832583,0.36056128597836234,0.2539573496188463,1.0,0.98,0.99,0.30935926383563234,0.23238422577219076,0.7757248863030142,1.3174683759108372
50000,3,owa,6.0,2.0,2.0,403.3673469387755,198.28,2970.0,50.0,49.0,222.8450582804115,344.1325867233412,4080.6272030342675,0.5693808604522883,0.07055630936227907,0.7641924789325614,0.25485593103733456,0.0,1.0,0.98,0.99,0.3026419011507119,0.29876774655157784,1.0,1.6014096477022897
50000,3,owa,6.0,4.0,0.0,428.86,211.98,3000.0,50.0,50.0,244.01551389288377,375.1286587455628,4158.651744313344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11920292202211755,0.11920292202211755,0.36787944117144233,0.6062852852156775
50000,3,owa,8.0,2.0,0.0,410.3265306122449,204.02,2970.0,50.0,49.0,224.78756320452553,347.9968503063343,4121.209099681428,0.6869346387203524,0.45997286295793827,0.785829106844658,0.347752640262665,0.5201170808810981,1.0,0.98,0.99,0.22342768382466138,0.2569328592997623,0.5944509450552719,1.0748114881796955
50000,3,owa,10.0,0.0,0.0,369.66,199.76,3000.0,50.0,50.0,154.23697113632036,333.53123710148793,4145.997663812087,0.0,0.17096336499321474,0.0,0.0,0.8378192259279496,1.0,1.0,1.0,0.4573629594926213,0.5,0.4326530138510201,1.3900159733436415
50000,4,owa,4.0,4.0,2.0,485.4634146341463,308.5348837209302,2520.0,43.0,41.0,239.89018805607995,263.3048705930993,3047.652204967305,0.44606541660919563,0.5568402357602522,0.0,0.0,0.0,1.0,0.8913043478260869,0.9655172413793104,0.36427888294381255,0.34787310528364296,1.0,1.7121519882274554
50000,4,owa,6.0,2.0,2.0,437.7173913043478,343.5609756097561,2610.0,41.0,46.0,311.19246848056014,312.47632180826315,3226.6636598180403,0.0,1.0,1.0,0.3167880998524527,0.5210464123615409,0.9534883720930233,1.0,1.0,0.11365860006760047,0.421458711341632,0.5938987596998115,1.129016071109044
